Repo Name,File Path,File Type,IsPod,IfSecurityAttackExist,Attack#1,Attack#2,Attack#3,Attack#4,Attack#5,Attack#6,Attack#7,Attack#8,Attack#9,Attack#10,note,Output
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\config\rbac\mysqlcluster_editor_role.yaml,,,0,,,,,,,,,,,,"kubernetes scan results:

Passed checks: 5, Failed checks: 0, Skipped checks: 0"
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\config\rbac\mysqlcluster_viewer_role.yaml,,,0,,,,,,,,,,,,"kubernetes scan results:

Passed checks: 5, Failed checks: 0, Skipped checks: 0"
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\config\rbac\mysqldatabase_editor_role.yaml,,,0,,,,,,,,,,,,"kubernetes scan results:

Passed checks: 5, Failed checks: 0, Skipped checks: 0"
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\config\rbac\mysqldatabase_viewer_role.yaml,,,0,,,,,,,,,,,,"kubernetes scan results:

Passed checks: 5, Failed checks: 0, Skipped checks: 0"
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\config\rbac\mysqluser_editor_role.yaml,,,0,,,,,,,,,,,,"kubernetes scan results:

Passed checks: 5, Failed checks: 0, Skipped checks: 0"
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\config\rbac\mysqluser_viewer_role.yaml,,,0,,,,,,,,,,,,"kubernetes scan results:

Passed checks: 5, Failed checks: 0, Skipped checks: 0"
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\config\rbac\role.yaml,,,0,,,,,,,,,,,,"kubernetes scan results:

Passed checks: 5, Failed checks: 0, Skipped checks: 0"
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\config\rbac\role_binding.yaml,,,0,,,,,,,,,,,,"kubernetes scan results:

Passed checks: 5, Failed checks: 1, Skipped checks: 0

Check: CKV_K8S_42: ""Ensure that default service accounts are not actively used""
	FAILED for resource: ClusterRoleBinding.default.manager-rolebinding
	File: /PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mysql-operator\config\rbac\role_binding.yaml:1-12
	Guide: https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/ensure-default-service-accounts-are-not-actively-used
"
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\deploy\charts\mysql-cluster\templates\backup-secret.yaml,Helm,,0,,,,,,,,,,,,
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\deploy\charts\mysql-cluster\templates\secret.yaml,Helm,,0,,,,,,,,,,,,
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\deploy\charts\mysql-operator\templates\clusterrole.yaml,Helm,,0,,,,,,,,,,,,
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\deploy\charts\mysql-operator\templates\clusterrolebinding.yaml,Helm,,0,,,,,,,,,,,,
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\deploy\charts\mysql-operator\templates\orchestrator-config.yaml,Helm,,0,,,,,,,,,,,,
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\deploy\charts\mysql-operator\templates\orchestrator-ingress.yaml,Helm,,0,,,,,,,,,,,,
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\deploy\charts\mysql-operator\templates\orchestrator-secret.yaml,Helm,,0,,,0,,,,,,,,,
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\deploy\charts\mysql-operator\templates\pdb.yaml,Helm,,0,,,,,,,,,,,,
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\deploy\charts\mysql-operator\templates\serviceaccount.yaml,Helm,,0,,,,,,,,,,,,
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\deploy\charts\mysql-operator\templates\statefulset.yaml,Helm,1,1,,,1,,,,,,,,,
