Repo Name,File Path,File Type,IsPod,IfSecurityAttackExist,Attack#1,Attack#2,Attack#3,Attack#4,Attack#5,Attack#6,Attack#7,Attack#8,Attack#9,Attack#10,note,Output
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\grafana-deployment.yaml,,1.0,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\cluster-monitoring\manifests\grafana-deployment.yaml: (object: monitoring/grafana apps/v1, Kind=Deployment) container ""grafana"" does not have a read-only root file system (check: no-read-only-root-fs, remediation: Set readOnlyRootFilesystem to true in the container securityContext.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\cluster-monitoring\manifests\grafana-deployment.yaml: (object: monitoring/grafana apps/v1, Kind=Deployment) serviceAccount ""grafana"" not found (check: non-existent-service-account, remediation: Create the missing service account, or refer to an existing service account.)"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\grafana-serviceAccount.yaml,,,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

No lint errors found!"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\ingress-alertmanager.yaml,,,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

No lint errors found!"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\ingress-grafana.yaml,,,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

No lint errors found!"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\ingress-prometheus.yaml,,,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

No lint errors found!"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\kube-state-metrics-clusterRole.yaml,,,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

No lint errors found!"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\kube-state-metrics-clusterRoleBinding.yaml,,,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

No lint errors found!"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\kube-state-metrics-deployment.yaml,,1.0,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\cluster-monitoring\manifests\kube-state-metrics-deployment.yaml: (object: monitoring/kube-state-metrics apps/v1, Kind=Deployment) container ""kube-state-metrics"" does not have a read-only root file system (check: no-read-only-root-fs, remediation: Set readOnlyRootFilesystem to true in the container securityContext.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\cluster-monitoring\manifests\kube-state-metrics-deployment.yaml: (object: monitoring/kube-state-metrics apps/v1, Kind=Deployment) container ""kube-rbac-proxy-main"" does not have a read-only root file system (check: no-read-only-root-fs, remediation: Set readOnlyRootFilesystem to true in the container securityContext.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\cluster-monitoring\manifests\kube-state-metrics-deployment.yaml: (object: monitoring/kube-state-metrics apps/v1, Kind=Deployment) container ""kube-rbac-proxy-self"" does not have a read-only root file system (check: no-read-only-root-fs, remediation: Set readOnlyRootFilesystem to true in the container securityContext.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\cluster-monitoring\manifests\kube-state-metrics-deployment.yaml: (object: monitoring/kube-state-metrics apps/v1, Kind=Deployment) serviceAccount ""kube-state-metrics"" not found (check: non-existent-service-account, remediation: Create the missing service account, or refer to an existing service account.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\cluster-monitoring\manifests\kube-state-metrics-deployment.yaml: (object: monitoring/kube-state-metrics apps/v1, Kind=Deployment) container ""kube-state-metrics"" has cpu request 0 (check: unset-cpu-requirements, remediation: Set CPU requests for your container based on its requirements. Refer to https://kubernetes.io/docs/concepts/configuration/manage-resources-containers/#requests-and-limits for details.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\cluster-monitoring\manifests\kube-state-metrics-deployment.yaml: (object: monitoring/kube-state-metrics apps/v1, Kind=Deployment) container ""kube-rbac-proxy-main"" has cpu request 0 (check: unset-cpu-requirements, remediation: Set CPU requests for your container based on its requirements. Refer to https://kubernetes.io/docs/concepts/configuration/manage-resources-containers/#requests-and-limits for details.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\cluster-monitoring\manifests\kube-state-metrics-deployment.yaml: (object: monitoring/kube-state-metrics apps/v1, Kind=Deployment) container ""kube-rbac-proxy-self"" has cpu request 0 (check: unset-cpu-requirements, remediation: Set CPU requests for your container based on its requirements. Refer to https://kubernetes.io/docs/concepts/configuration/manage-resources-containers/#requests-and-limits for details.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\cluster-monitoring\manifests\kube-state-metrics-deployment.yaml: (object: monitoring/kube-state-metrics apps/v1, Kind=Deployment) container ""kube-state-metrics"" has memory limit 0 (check: unset-memory-requirements, remediation: Set memory limits for your container based on its requirements. Refer to https://kubernetes.io/docs/concepts/configuration/manage-resources-containers/#requests-and-limits for details.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\cluster-monitoring\manifests\kube-state-metrics-deployment.yaml: (object: monitoring/kube-state-metrics apps/v1, Kind=Deployment) container ""kube-rbac-proxy-main"" has memory limit 0 (check: unset-memory-requirements, remediation: Set memory limits for your container based on its requirements. Refer to https://kubernetes.io/docs/concepts/configuration/manage-resources-containers/#requests-and-limits for details.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\cluster-monitoring\manifests\kube-state-metrics-deployment.yaml: (object: monitoring/kube-state-metrics apps/v1, Kind=Deployment) container ""kube-rbac-proxy-self"" has memory limit 0 (check: unset-memory-requirements, remediation: Set memory limits for your container based on its requirements. Refer to https://kubernetes.io/docs/concepts/configuration/manage-resources-containers/#requests-and-limits for details.)"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\kube-state-metrics-serviceAccount.yaml,,,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

No lint errors found!"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\node-exporter-clusterRole.yaml,,,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

No lint errors found!"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\node-exporter-clusterRoleBinding.yaml,,,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

No lint errors found!"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\node-exporter-daemonset.yaml,,1.0,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\cluster-monitoring\manifests\node-exporter-daemonset.yaml: (object: monitoring/node-exporter apps/v1, Kind=DaemonSet) resource shares host's network namespace (via hostNetwork=true). (check: host-network, remediation: Ensure the host's network namespace is not shared.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\cluster-monitoring\manifests\node-exporter-daemonset.yaml: (object: monitoring/node-exporter apps/v1, Kind=DaemonSet) object shares the host's process namespace (via hostPID=true). (check: host-pid, remediation: Ensure the host's process namespace is not shared.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\cluster-monitoring\manifests\node-exporter-daemonset.yaml: (object: monitoring/node-exporter apps/v1, Kind=DaemonSet) container ""node-exporter"" does not have a read-only root file system (check: no-read-only-root-fs, remediation: Set readOnlyRootFilesystem to true in the container securityContext.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\cluster-monitoring\manifests\node-exporter-daemonset.yaml: (object: monitoring/node-exporter apps/v1, Kind=DaemonSet) container ""kube-rbac-proxy"" does not have a read-only root file system (check: no-read-only-root-fs, remediation: Set readOnlyRootFilesystem to true in the container securityContext.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\cluster-monitoring\manifests\node-exporter-daemonset.yaml: (object: monitoring/node-exporter apps/v1, Kind=DaemonSet) serviceAccount ""node-exporter"" not found (check: non-existent-service-account, remediation: Create the missing service account, or refer to an existing service account.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\cluster-monitoring\manifests\node-exporter-daemonset.yaml: (object: monitoring/node-exporter apps/v1, Kind=DaemonSet) host system directory ""/proc"" is mounted on container ""node-exporter"" (check: sensitive-host-mounts, remediation: Ensure sensitive host system directories are not mounted in containers by removing those Volumes and VolumeMounts.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\cluster-monitoring\manifests\node-exporter-daemonset.yaml: (object: monitoring/node-exporter apps/v1, Kind=DaemonSet) host system directory ""/sys"" is mounted on container ""node-exporter"" (check: sensitive-host-mounts, remediation: Ensure sensitive host system directories are not mounted in containers by removing those Volumes and VolumeMounts.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\cluster-monitoring\manifests\node-exporter-daemonset.yaml: (object: monitoring/node-exporter apps/v1, Kind=DaemonSet) host system directory ""/"" is mounted on container ""node-exporter"" (check: sensitive-host-mounts, remediation: Ensure sensitive host system directories are not mounted in containers by removing those Volumes and VolumeMounts.)"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\node-exporter-serviceAccount.yaml,,,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

No lint errors found!"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\prometheus-adapter-clusterRole.yaml,,,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

No lint errors found!"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\prometheus-adapter-clusterRoleAggregatedMetricsReader.yaml,,,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

No lint errors found!"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\prometheus-adapter-clusterRoleBinding.yaml,,,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

No lint errors found!"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\prometheus-adapter-clusterRoleBindingDelegator.yaml,,,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

No lint errors found!"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\prometheus-adapter-clusterRoleServerResources.yaml,,,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

No lint errors found!"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\prometheus-adapter-configMap.yaml,,,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

No lint errors found!"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\prometheus-adapter-deployment.yaml,,1.0,1.0,,,,1.0,,,,,,,,"KubeLinter 0.7.2

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\cluster-monitoring\manifests\prometheus-adapter-deployment.yaml: (object: monitoring/prometheus-adapter apps/v1, Kind=Deployment) container ""prometheus-adapter"" does not have a read-only root file system (check: no-read-only-root-fs, remediation: Set readOnlyRootFilesystem to true in the container securityContext.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\cluster-monitoring\manifests\prometheus-adapter-deployment.yaml: (object: monitoring/prometheus-adapter apps/v1, Kind=Deployment) serviceAccount ""prometheus-adapter"" not found (check: non-existent-service-account, remediation: Create the missing service account, or refer to an existing service account.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\cluster-monitoring\manifests\prometheus-adapter-deployment.yaml: (object: monitoring/prometheus-adapter apps/v1, Kind=Deployment) container ""prometheus-adapter"" is not set to runAsNonRoot (check: run-as-non-root, remediation: Set runAsUser to a non-zero number and runAsNonRoot to true in your pod or container securityContext. Refer to https://kubernetes.io/docs/tasks/configure-pod-container/security-context/ for details.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\cluster-monitoring\manifests\prometheus-adapter-deployment.yaml: (object: monitoring/prometheus-adapter apps/v1, Kind=Deployment) container ""prometheus-adapter"" has cpu request 0 (check: unset-cpu-requirements, remediation: Set CPU requests for your container based on its requirements. Refer to https://kubernetes.io/docs/concepts/configuration/manage-resources-containers/#requests-and-limits for details.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\cluster-monitoring\manifests\prometheus-adapter-deployment.yaml: (object: monitoring/prometheus-adapter apps/v1, Kind=Deployment) container ""prometheus-adapter"" has memory limit 0 (check: unset-memory-requirements, remediation: Set memory limits for your container based on its requirements. Refer to https://kubernetes.io/docs/concepts/configuration/manage-resources-containers/#requests-and-limits for details.)"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\prometheus-adapter-roleBindingAuthReader.yaml,,,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

No lint errors found!"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\prometheus-adapter-serviceAccount.yaml,,,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

No lint errors found!"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\prometheus-clusterRole.yaml,,,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

No lint errors found!"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\prometheus-clusterRoleBinding.yaml,,,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

No lint errors found!"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\prometheus-roleBindingConfig.yaml,,,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

No lint errors found!"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\prometheus-roleBindingSpecificNamespaces.yaml,,,0.0,,,,,,,,,,,,
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\prometheus-roleConfig.yaml,,,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

No lint errors found!"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\prometheus-roleSpecificNamespaces.yaml,,,0.0,,,,,,,,,,,,
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\prometheus-serviceAccount.yaml,,,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

No lint errors found!"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\setup\prometheus-operator-0podmonitorCustomResourceDefinition.yaml,,,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

No lint errors found!"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\setup\prometheus-operator-clusterRole.yaml,,,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

No lint errors found!"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\setup\prometheus-operator-clusterRoleBinding.yaml,,,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

No lint errors found!"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\setup\prometheus-operator-deployment.yaml,,1.0,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\cluster-monitoring\manifests\setup\prometheus-operator-deployment.yaml: (object: monitoring/prometheus-operator apps/v1, Kind=Deployment) container ""prometheus-operator"" does not have a read-only root file system (check: no-read-only-root-fs, remediation: Set readOnlyRootFilesystem to true in the container securityContext.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\cluster-monitoring\manifests\setup\prometheus-operator-deployment.yaml: (object: monitoring/prometheus-operator apps/v1, Kind=Deployment) container ""kube-rbac-proxy"" does not have a read-only root file system (check: no-read-only-root-fs, remediation: Set readOnlyRootFilesystem to true in the container securityContext.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\cluster-monitoring\manifests\setup\prometheus-operator-deployment.yaml: (object: monitoring/prometheus-operator apps/v1, Kind=Deployment) serviceAccount ""prometheus-operator"" not found (check: non-existent-service-account, remediation: Create the missing service account, or refer to an existing service account.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\cluster-monitoring\manifests\setup\prometheus-operator-deployment.yaml: (object: monitoring/prometheus-operator apps/v1, Kind=Deployment) container ""kube-rbac-proxy"" has cpu request 0 (check: unset-cpu-requirements, remediation: Set CPU requests for your container based on its requirements. Refer to https://kubernetes.io/docs/concepts/configuration/manage-resources-containers/#requests-and-limits for details.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\cluster-monitoring\manifests\setup\prometheus-operator-deployment.yaml: (object: monitoring/prometheus-operator apps/v1, Kind=Deployment) container ""kube-rbac-proxy"" has memory limit 0 (check: unset-memory-requirements, remediation: Set memory limits for your container based on its requirements. Refer to https://kubernetes.io/docs/concepts/configuration/manage-resources-containers/#requests-and-limits for details.)"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\manifests\setup\prometheus-operator-serviceAccount.yaml,,,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

No lint errors found!"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\samples\sample-pv-grafana.yaml,,,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

No lint errors found!"
cluster-monitoring,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\cluster-monitoring\samples\sample-pv-prometheus.yaml,,,0.0,,,,,,,,,,,,"KubeLinter 0.7.2

No lint errors found!"
shifu,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\shifu\pkg\k8s\crd\config\default\manager_auth_proxy_patch.yaml,,1.0,1.0,,,,1.0,,,,,,,,"KubeLinter 0.7.2

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\shifu\pkg\k8s\crd\config\default\manager_auth_proxy_patch.yaml: (object: system/controller-manager apps/v1, Kind=Deployment) The container ""manager"" is using an invalid container image, """". Please use images that are not blocked by the `BlockList` criteria : ["".*:(latest)$"" ""^[^:]*$"" ""(.*/[^:]+)$""] (check: latest-tag, remediation: Use a container image with a specific tag other than latest.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\shifu\pkg\k8s\crd\config\default\manager_auth_proxy_patch.yaml: (object: system/controller-manager apps/v1, Kind=Deployment) object has no selector specified (check: mismatching-selector, remediation: Confirm that your deployment selector correctly matches the labels in its pod template.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\shifu\pkg\k8s\crd\config\default\manager_auth_proxy_patch.yaml: (object: system/controller-manager apps/v1, Kind=Deployment) container ""kube-rbac-proxy"" does not have a read-only root file system (check: no-read-only-root-fs, remediation: Set readOnlyRootFilesystem to true in the container securityContext.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\shifu\pkg\k8s\crd\config\default\manager_auth_proxy_patch.yaml: (object: system/controller-manager apps/v1, Kind=Deployment) container ""manager"" does not have a read-only root file system (check: no-read-only-root-fs, remediation: Set readOnlyRootFilesystem to true in the container securityContext.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\shifu\pkg\k8s\crd\config\default\manager_auth_proxy_patch.yaml: (object: system/controller-manager apps/v1, Kind=Deployment) container ""kube-rbac-proxy"" is not set to runAsNonRoot (check: run-as-non-root, remediation: Set runAsUser to a non-zero number and runAsNonRoot to true in your pod or container securityContext. Refer to https://kubernetes.io/docs/tasks/configure-pod-container/security-context/ for details.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\shifu\pkg\k8s\crd\config\default\manager_auth_proxy_patch.yaml: (object: system/controller-manager apps/v1, Kind=Deployment) container ""manager"" is not set to runAsNonRoot (check: run-as-non-root, remediation: Set runAsUser to a non-zero number and runAsNonRoot to true in your pod or container securityContext. Refer to https://kubernetes.io/docs/tasks/configure-pod-container/security-context/ for details.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\shifu\pkg\k8s\crd\config\default\manager_auth_proxy_patch.yaml: (object: system/controller-manager apps/v1, Kind=Deployment) container ""kube-rbac-proxy"" has cpu request 0 (check: unset-cpu-requirements, remediation: Set CPU requests for your container based on its requirements. Refer to https://kubernetes.io/docs/concepts/configuration/manage-resources-containers/#requests-and-limits for details.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\shifu\pkg\k8s\crd\config\default\manager_auth_proxy_patch.yaml: (object: system/controller-manager apps/v1, Kind=Deployment) container ""manager"" has cpu request 0 (check: unset-cpu-requirements, remediation: Set CPU requests for your container based on its requirements. Refer to https://kubernetes.io/docs/concepts/configuration/manage-resources-containers/#requests-and-limits for details.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\shifu\pkg\k8s\crd\config\default\manager_auth_proxy_patch.yaml: (object: system/controller-manager apps/v1, Kind=Deployment) container ""kube-rbac-proxy"" has memory limit 0 (check: unset-memory-requirements, remediation: Set memory limits for your container based on its requirements. Refer to https://kubernetes.io/docs/concepts/configuration/manage-resources-containers/#requests-and-limits for details.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\shifu\pkg\k8s\crd\config\default\manager_auth_proxy_patch.yaml: (object: system/controller-manager apps/v1, Kind=Deployment) container ""manager"" has memory limit 0 (check: unset-memory-requirements, remediation: Set memory limits for your container based on its requirements. Refer to https://kubernetes.io/docs/concepts/configuration/manage-resources-containers/#requests-and-limits for details.)"
shifu,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\shifu\pkg\k8s\crd\config\default\manager_config_patch.yaml,,1.0,1.0,,,,1.0,,,,,,,,"KubeLinter 0.7.2

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\shifu\pkg\k8s\crd\config\default\manager_config_patch.yaml: (object: system/controller-manager apps/v1, Kind=Deployment) The container ""manager"" is using an invalid container image, """". Please use images that are not blocked by the `BlockList` criteria : ["".*:(latest)$"" ""^[^:]*$"" ""(.*/[^:]+)$""] (check: latest-tag, remediation: Use a container image with a specific tag other than latest.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\shifu\pkg\k8s\crd\config\default\manager_config_patch.yaml: (object: system/controller-manager apps/v1, Kind=Deployment) object has no selector specified (check: mismatching-selector, remediation: Confirm that your deployment selector correctly matches the labels in its pod template.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\shifu\pkg\k8s\crd\config\default\manager_config_patch.yaml: (object: system/controller-manager apps/v1, Kind=Deployment) container ""manager"" does not have a read-only root file system (check: no-read-only-root-fs, remediation: Set readOnlyRootFilesystem to true in the container securityContext.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\shifu\pkg\k8s\crd\config\default\manager_config_patch.yaml: (object: system/controller-manager apps/v1, Kind=Deployment) container ""manager"" is not set to runAsNonRoot (check: run-as-non-root, remediation: Set runAsUser to a non-zero number and runAsNonRoot to true in your pod or container securityContext. Refer to https://kubernetes.io/docs/tasks/configure-pod-container/security-context/ for details.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\shifu\pkg\k8s\crd\config\default\manager_config_patch.yaml: (object: system/controller-manager apps/v1, Kind=Deployment) container ""manager"" has cpu request 0 (check: unset-cpu-requirements, remediation: Set CPU requests for your container based on its requirements. Refer to https://kubernetes.io/docs/concepts/configuration/manage-resources-containers/#requests-and-limits for details.)

D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\shifu\pkg\k8s\crd\config\default\manager_config_patch.yaml: (object: system/controller-manager apps/v1, Kind=Deployment) container ""manager"" has memory limit 0 (check: unset-memory-requirements, remediation: Set memory limits for your container based on its requirements. Refer to https://kubernetes.io/docs/concepts/configuration/manage-resources-containers/#requests-and-limits for details.)"
